State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,17/06/2021,1150,1225,1200,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,26/06/2021,1550,1600,1580,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,02/07/2021,1560,1675,1600,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,12/07/2021,1685,1750,1720,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,26/07/2021,1585,1645,1625,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,02/08/2021,1375,1430,1400,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,12/09/2021,1250,1325,1300,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,13/09/2021,1240,1325,1270,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,17/09/2021,1240,1300,1270,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,22/09/2021,1170,1250,1200,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,23/09/2021,1200,1275,1250,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,15/10/2021,1365,1435,1400,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,22/10/2021,1150,1285,1200,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,03/11/2021,1450,1585,1500,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,11/11/2021,1250,1375,1300,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,17/11/2021,1020,1075,1050,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,20/11/2021,970,1050,1020,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,21/11/2021,925,1085,1000,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,27/11/2021,850,935,900,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,02/12/2021,650,735,700,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,05/12/2021,635,725,700,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,15/12/2021,570,635,600,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,18/12/2021,600,645,618,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Raddish,Raddish,FAQ,29/12/2021,600,685,650,161
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,11/03/2021,2500,2750,2600,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,12/03/2021,2485,2750,2600,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,21/03/2021,2600,2700,2650,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,29/05/2021,2400,2650,2500,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,18/08/2021,2625,2780,2700,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,26/08/2021,2600,2825,2750,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,08/09/2021,2400,2650,2500,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,23/09/2021,2500,2785,2650,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,27/09/2021,2550,2725,2680,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,29/09/2021,2675,2885,2750,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,11/10/2021,3370,3585,3450,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,13/10/2021,3400,3650,3500,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,18/10/2021,3600,3880,3750,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,21/10/2021,3750,3950,3800,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,23/10/2021,3750,3985,3850,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,25/10/2021,3850,4100,3950,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,27/10/2021,3850,4050,3900,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,30/10/2021,3700,3985,3850,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,06/11/2021,3700,3885,3800,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,09/11/2021,3750,4000,3850,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,11/11/2021,3650,3900,3800,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,14/11/2021,3700,3950,3800,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,17/11/2021,3700,3800,3750,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,09/12/2021,3450,3750,3650,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Capsicum,Capsicum,FAQ,15/12/2021,3550,3850,3700,164
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,03/01/2021,6000,6250,6180,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,08/01/2021,6100,6400,6275,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,18/01/2021,5950,6350,6150,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,20/01/2021,6050,6300,6150,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,03/02/2021,6800,7250,7000,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,06/02/2021,6950,7350,7100,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,01/03/2021,7250,7600,7450,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,05/03/2021,7450,7800,7650,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,06/03/2021,7400,8000,7780,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,11/03/2021,7850,8250,8000,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,20/03/2021,7900,8250,8020,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,30/03/2021,7580,8250,8000,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,04/04/2021,7350,7850,7650,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,11/04/2021,7250,7850,7450,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,15/04/2021,7200,7450,7360,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,26/04/2021,7320,7680,7500,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,13/05/2021,7600,8000,7800,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,14/05/2021,7500,7900,7700,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,16/05/2021,7400,7700,7500,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,17/05/2021,7350,7600,7450,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,23/05/2021,7100,7350,7200,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,05/06/2021,6100,6450,6200,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,17/06/2021,5800,6200,6000,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,19/06/2021,5850,6100,5950,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,08/07/2021,6050,6185,6100,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,05/08/2021,5100,5350,5200,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,11/08/2021,4650,4900,4775,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,21/08/2021,4520,4800,4630,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,23/08/2021,4400,4750,4550,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,27/08/2021,4700,5000,4850,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,29/08/2021,4350,4700,4550,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,01/09/2021,4550,5000,4700,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,09/09/2021,4550,4850,4700,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,15/09/2021,4450,4750,4550,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,17/09/2021,4500,4750,4600,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,20/09/2021,4600,4785,4700,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,22/09/2021,4500,4800,4650,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,25/09/2021,4600,4900,4700,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,01/10/2021,4850,5250,5000,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,16/10/2021,5000,5350,5200,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,18/10/2021,4900,5250,5100,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,22/10/2021,4850,5250,5100,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,15/11/2021,5250,5600,5400,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,17/11/2021,5300,5650,5400,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,20/11/2021,5400,5685,5500,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,24/11/2021,5400,5575,5500,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,26/11/2021,5450,5785,5680,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,03/12/2021,5500,5900,5700,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,04/12/2021,5500,6000,5750,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,05/12/2021,5600,6000,5800,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,11/12/2021,5800,6050,5900,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,22/12/2021,5250,5700,5450,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,15/01/2021,700,825,750,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,24/01/2021,675,750,700,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,03/02/2021,640,725,680,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,08/02/2021,550,635,600,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,14/02/2021,520,620,570,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,25/02/2021,650,756,700,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,06/03/2021,600,685,650,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,10/03/2021,550,635,600,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,12/03/2021,470,550,500,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,22/11/2021,1550,1725,1670,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,23/11/2021,1625,1700,1670,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,26/11/2021,1385,1550,1475,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,06/12/2021,950,1175,1050,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,15/12/2021,800,975,900,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,FAQ,29/12/2021,940,1000,970,154
Uttar Pradesh,Varanasi,Varanasi(F&V),Cucumbar(Kheera),Cucumbar,FAQ,12/08/2020,1740,1850,1780,159
Uttar Pradesh,Varanasi,Varanasi(F&V),Cucumbar(Kheera),Cucumbar,FAQ,21/08/2020,1600,1750,1700,159
Uttar Pradesh,Varanasi,Varanasi(F&V),Cucumbar(Kheera),Cucumbar,FAQ,30/08/2020,1775,1850,1820,159
Uttar Pradesh,Varanasi,Varanasi(F&V),Cucumbar(Kheera),Cucumbar,FAQ,13/09/2020,1750,1900,1870,159
Uttar Pradesh,Varanasi,Varanasi(F&V),Cucumbar(Kheera),Cucumbar,FAQ,18/09/2020,1785,1850,1800,159
Uttar Pradesh,Varanasi,Varanasi(F&V),Cucumbar(Kheera),Cucumbar,FAQ,11/10/2020,1750,1850,1820,159
Uttar Pradesh,Varanasi,Varanasi(F&V),Cucumbar(Kheera),Cucumbar,FAQ,15/10/2020,1800,1890,1850,159
Uttar Pradesh,Varanasi,Varanasi(F&V),Cucumbar(Kheera),Cucumbar,FAQ,19/10/2020,1840,1900,1875,159
Uttar Pradesh,Varanasi,Varanasi(F&V),Cucumbar(Kheera),Cucumbar,FAQ,19/11/2020,1950,2035,2000,159
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,24/02/2021,2600,2900,2750,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,06/03/2021,2850,3200,3000,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,19/03/2021,2850,3250,3000,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,20/03/2021,2850,3200,2980,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,21/04/2021,3650,4000,3830,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Orange,Nagpuri,Medium,26/12/2021,3100,3350,3200,18
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,14/08/2020,6400,6850,6600,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,20/08/2020,6100,6600,6300,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,25/08/2020,6100,6600,6300,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,27/08/2020,6100,6600,6380,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,07/09/2020,5800,6300,6000,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,13/09/2020,5600,5780,5700,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,16/09/2020,5400,5800,5600,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,17/09/2020,5200,5850,5500,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,24/09/2020,5000,5300,5150,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,25/09/2020,4850,5150,5000,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,27/09/2020,4985,5400,5200,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,07/10/2020,4700,5250,5000,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,08/10/2020,4550,5000,4800,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,21/10/2020,4700,4900,4800,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,06/11/2020,5200,5700,5480,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,09/11/2020,5200,5600,5350,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,20/11/2020,5400,5800,5650,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,25/11/2020,5600,5930,5850,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,26/11/2020,5620,5950,5860,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,27/11/2020,5620,5950,5860,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,30/11/2020,5600,5940,5870,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,02/12/2020,5600,5950,5880,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,03/12/2020,5610,5950,5885,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,04/12/2020,5600,5960,5890,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,10/12/2020,6400,6850,6600,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,17/12/2020,6200,6600,6400,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,28/12/2020,6500,7000,6790,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,Medium,30/12/2020,6500,7150,6780,17
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,24/10/2020,8700,9250,8900,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,08/11/2020,8200,8600,8400,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,11/11/2020,8100,8500,8350,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,11/12/2020,7800,8300,8000,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,19/12/2020,7700,8350,8000,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,24/12/2020,7450,7900,7700,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,30/12/2020,7400,7900,7600,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,31/08/2020,7800,8400,8070,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,09/09/2020,7800,8600,8250,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,27/09/2020,8250,8800,8550,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,FAQ,28/09/2020,8400,8750,8500,25
Uttar Pradesh,Varanasi,Varanasi(F&V),Grapes,White,Medium,12/03/2021,2800,3200,3050,22
Uttar Pradesh,Varanasi,Varanasi(F&V),Grapes,White,Medium,14/03/2021,2850,3250,3000,22
Uttar Pradesh,Varanasi,Varanasi(F&V),Grapes,White,Medium,24/03/2021,2800,2930,2870,22
Uttar Pradesh,Varanasi,Varanasi(F&V),Grapes,White,Medium,31/03/2021,2500,2800,2650,22
Uttar Pradesh,Varanasi,Varanasi(F&V),Grapes,White,Medium,08/04/2021,3450,3685,3500,22
Uttar Pradesh,Varanasi,Varanasi(F&V),Grapes,White,Medium,11/04/2021,3550,3950,3700,22
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,06/01/2021,1850,2200,2000,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,16/01/2021,2400,2900,2680,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,20/01/2021,2700,3000,2840,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,22/01/2021,2750,3250,2900,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,25/01/2021,2850,3200,3000,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,27/01/2021,2700,3250,2980,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,03/02/2021,2850,3300,3150,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,08/02/2021,3000,3300,3150,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,13/02/2021,3100,3450,3200,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,19/02/2021,3400,3800,3500,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,20/02/2021,3400,3850,3600,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,22/02/2021,3600,3800,3750,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,11/03/2021,2550,3000,2700,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,12/03/2021,2450,2800,2650,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,20/03/2021,2000,2385,2180,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,22/03/2021,2050,2200,2100,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,03/04/2021,1200,1500,1350,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,04/04/2021,1150,1450,1300,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,11/04/2021,1250,1450,1380,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,28/04/2021,1420,1550,1500,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,12/05/2021,1500,1750,1600,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,16/05/2021,1400,1800,1550,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,26/05/2021,1400,1685,1580,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,03/06/2021,1600,1750,1685,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,06/06/2021,1600,1850,1780,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,04/07/2021,2000,2250,2170,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,05/07/2021,1950,2185,2100,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,07/07/2021,2050,2185,2100,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,12/07/2021,1850,2150,1950,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,19/07/2021,1750,2000,1850,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,05/08/2021,2165,2285,2200,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,07/08/2021,2165,2285,2200,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,08/08/2021,2200,2320,2260,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,20/08/2021,2100,2300,2220,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,23/08/2021,2250,2425,2350,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,27/08/2021,2000,2350,2200,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,27/09/2021,2100,2325,2250,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,30/09/2021,2150,2350,2280,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,04/10/2021,2250,2585,2400,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,07/10/2021,2550,2850,2700,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,11/10/2021,2750,2950,2870,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,27/10/2021,2900,3250,3100,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,30/10/2021,2700,3200,2950,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,07/11/2021,2700,3000,2800,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,09/11/2021,2700,3000,2850,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,14/11/2021,2500,2700,2650,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,25/11/2021,2200,2450,2300,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,26/11/2021,2100,2400,2250,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,09/12/2021,1500,1725,1650,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,10/12/2021,1400,1700,1600,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,24/12/2021,1550,1800,1710,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,FAQ,25/12/2021,1550,1850,1700,23
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,13/08/2020,5100,5500,5300,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,21/08/2020,4750,5100,4950,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,23/08/2020,4800,5000,4850,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,25/08/2020,4500,5200,4800,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,03/09/2020,4200,4750,4500,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,05/09/2020,4250,4650,4400,190
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,Medium,19/09/2020,4000,4250,4050,190
